filename,token,bio_tag
25139918.txt,imaging,O
25139918.txt,suggest,O
25139918.txt,primary,O
25139918.txt,hyperparathyroidism,B-DISEASE
25139918.txt,historically,O
25139918.txt,hyperparathyroidism,O
25139918.txt,associate,O
25139918.txt,bone,B-DISEASE
25139918.txt,disease,I-DISEASE
25139918.txt,renal,O
25139918.txt,stone,O
25139918.txt,neuromuscular,B-DISEASE
25139918.txt,dysfunction,I-DISEASE
25139918.txt,current,O
25139918.txt,screening,O
25139918.txt,modalitie,O
25139918.txt,patient,O
25139918.txt,catch,O
25139918.txt,early,O
25139918.txt,asymptomatic3,O
25139918.txt,primary,O
25139918.txt,hyperparathyroidism,O
25139918.txt,commonly,O
25139918.txt,cause,O
25139918.txt,parathyroid,O
25139918.txt,adenoma,B-DISEASE
25139918.txt,infrequent,O
25139918.txt,cause,O
25139918.txt,include,O
25139918.txt,parathyroid,O
25139918.txt,hyperplasia,B-DISEASE
25139918.txt,affect,O
25139918.txt,gland,O
25139918.txt,rarely,O
25139918.txt,cause,O
25139918.txt,parathyroid,B-DISEASE
25139918.txt,carcinoma,I-DISEASE
25139918.txt,markedly,O
25139918.txt,elevate,O
25139918.txt,serum,O
25139918.txt,pth,O
25139918.txt,calcium,O
25139918.txt,level,O
25139918.txt,lead,O
25139918.txt,severe,O
25139918.txt,renal,O
25139918.txt,bone,O
25139918.txt,manifestation,O
25139918.txt,helpful,O
25139918.txt,diagnosis,O
25139918.txt,cancer,B-DISEASE
25139918.txt,usually,O
25139918.txt,discover,O
25139918.txt,operatively,O
25139918.txt,base,O
25139918.txt,local,O
25139918.txt,invasion,B-SYMPTOMS
25139918.txt,metastases3,O
25139918.txt,primary,O
25139918.txt,indication,O
25139918.txt,parathyroidectomy,O
25139918.txt,historically,O
25139918.txt,symptomatic,O
25139918.txt,patient,O
25139918.txt,currently,O
25139918.txt,patient,O
25139918.txt,catch,O
25139918.txt,early,O
25139918.txt,new,O
25139918.txt,indication,O
25139918.txt,surgery,O
25139918.txt,include,O
25139918.txt,asymptomatic,B-SYMPTOMS
25139918.txt,patient,O
25139918.txt,follow,O
25139918.txt,glomerular,O
25139918.txt,filtration,O
25139918.txt,rate,O
25139918.txt,60,O
25139918.txt,mlmin,O
25139918.txt,bone,O
25139918.txt,density,O
25139918.txt,tscore,O
25139918.txt,25,O
25139918.txt,site,O
25139918.txt,andor,O
25139918.txt,previous,O
25139918.txt,fracture,O
25139918.txt,age,O
25139918.txt,50,O
25139918.txt,serum,O
25139918.txt,calcium,O
25139918.txt,10,O
25139918.txt,ngdl,O
25139918.txt,upper,O
25139918.txt,limit,O
25139918.txt,normal3,O
25139918.txt,patient,O
25139918.txt,present,O
25139918.txt,pain,O
25139918.txt,markedly,O
25139918.txt,elevated,O
25139918.txt,pth,O
25139918.txt,young,O
25139918.txt,50,O
25139918.txt,year,O
25139918.txt,old,O
25139918.txt,decide,O
25139918.txt,surgery,O
25139918.txt,good,O
25139918.txt,choice,O
25139918.txt,management,O
25139918.txt,patient,O
25139918.txt,bring,O
25139918.txt,operating,O
25139918.txt,room,O
25139918.txt,undergo,O
25139918.txt,parathyroidectomy,O
25139918.txt,surgeon,O
25139918.txt,find,O
25139918.txt,parathyroid,O
25139918.txt,gland,O
25139918.txt,firm,B-SYMPTOMS
25139918.txt,densely,O
25139918.txt,adherent,B-SYMPTOMS
25139918.txt,thyroid,O
25139918.txt,capsule,O
25139918.txt,overlying,O
25139918.txt,strap,O
25139918.txt,muscle,O
25139918.txt,make,O
25139918.txt,difficult,O
25139918.txt,dissect,O
25139918.txt,visible,O
25139918.txt,invasion,O
25139918.txt,capsule,O
25139918.txt,surround,O
25139918.txt,muscle,O
25139918.txt,regional,O
25139918.txt,lymph,O
25139918.txt,nod,O
25139918.txt,resect,O
25139918.txt,speciman,O
25139918.txt,note,O
25139918.txt,brownish,O
25139918.txt,grey,O
25139918.txt,colour,O
25139918.txt,scatter,O
25139918.txt,necrotic,B-SYMPTOMS
25139918.txt,foci,I-SYMPTOMS
25139918.txt,irregular,O
25139918.txt,texture,O
25139918.txt,postoperative,O
25139918.txt,pathology,O
25139918.txt,speciman,O
25139918.txt,confirm,O
25139918.txt,positive,O
25139918.txt,parathyroid,O
25139918.txt,carcinoma,O
25139918.txt,capsular,O
25139918.txt,invasion,O
25139918.txt,focal,O
25139918.txt,tumour,B-SYMPTOMS
25139918.txt,necrosis,I-SYMPTOMS
25139918.txt,reactive,O
25139918.txt,fibrosis,B-SYMPTOMS
25139918.txt,local,O
25139918.txt,skeletal,O
25139918.txt,muscle,O
25139918.txt,invasion,O
25139918.txt,figure,O
25139918.txt,1,O
25139918.txt,2,O
25139918.txt,margin,O
25139918.txt,resect,O
25139918.txt,immunohistochemical,O
25139918.txt,stain,O
25139918.txt,show,O
25139918.txt,increase,O
25139918.txt,ki67,O
25139918.txt,reactivity,O
25139918.txt,strong,O
25139918.txt,bcl1,O
25139918.txt,cyclin,O
25139918.txt,d1,O
25139918.txt,reactivity,O
25139918.txt,support,O
25139918.txt,diagnosis,O
25139918.txt,parathyroid,O
25139918.txt,carcinoma,O
25139918.txt,figure,O
25139918.txt,3,O
25139918.txt,additionally,O
25139918.txt,p57,O
25139918.txt,staining,O
25139918.txt,negative,O
25139918.txt,report,O
25139918.txt,parathyroid,B-DISEASE
25139918.txt,carcinomas,I-DISEASE
25139918.txt,associate,O
25139918.txt,marked,O
25139918.txt,hypercalcaemia,B-SYMPTOMS
25139918.txt,nonfunctione,O
25139918.txt,cancer,O
25139918.txt,patient,O
25139918.txt,tend,O
25139918.txt,behave,O
25139918.txt,aggressively1,O
25139918.txt,owe,O
25139918.txt,severity,O
25139918.txt,uncertainty,O
25139918.txt,lesion,O
25139918.txt,patient,O
25139918.txt,follow,O
25139918.txt,postoperatively,O
25139918.txt,repeat,O
25139918.txt,image,O
25139918.txt,determine,O
25139918.txt,residual,O
25139918.txt,tumour,O
25139918.txt,remain,O
25139918.txt,repeat,O
25139918.txt,sestamibi,O
25139918.txt,positron,O
25139918.txt,emission,O
25139918.txt,tomography,O
25139918.txt,pet,O
25139918.txt,scan,O
25139918.txt,reveal,O
25139918.txt,residual,O
25139918.txt,activity,O
25139918.txt,surgical,O
25139918.txt,area,O
25139918.txt,patient,O
25139918.txt,subsequently,O
25139918.txt,undergo,O
25139918.txt,second,O
25139918.txt,operation,O
25139918.txt,radical,O
25139918.txt,left,O
25139918.txt,neck,O
25139918.txt,dissection,O
25139918.txt,leave,O
25139918.txt,hemithyroidectomy,O
25139918.txt,patient,O
25139918.txt,recover,O
25139918.txt,postoperatively,O
25139918.txt,3,O
25139918.txt,year,O
25139918.txt,second,O
25139918.txt,surgery,O
25139918.txt,patient,O
25139918.txt,continue,O
25139918.txt,follow,O
25139918.txt,3,O
25139918.txt,month,O
25139918.txt,monitor,O
25139918.txt,serum,O
25139918.txt,pth,O
25139918.txt,calcium,O
25139918.txt,level,O
25139918.txt,long,O
25139918.txt,report,O
25139918.txt,neck,O
25139918.txt,shoulder,O
25139918.txt,pain,O
25139918.txt,patient,O
25139918.txt,blood,O
25139918.txt,test,O
25139918.txt,marginally,O
25139918.txt,elevated,O
25139918.txt,pth,O
25139918.txt,level,O
25139918.txt,remain,O
25139918.txt,eucalcaemic,B-SYMPTOMS
25139918.txt,followup,O
25139918.txt,nuclear,O
25139918.txt,scan,O
25139918.txt,pet,O
25139918.txt,scan,O
25139918.txt,continue,O
25139918.txt,negative,O
25139918.txt,patient,O
25139918.txt,continue,O
25139918.txt,monitor,O
25139918.txt,3,O
25139918.txt,month,O
25139918.txt,indefinitely,O
25155594.txt,20yearold,O
25155594.txt,male,B-SEX
25155594.txt,cystic,O
25155594.txt,fibrosis,O
25155594.txt,transfer,O
25155594.txt,houston,O
25155594.txt,methodist,O
25155594.txt,hospital,O
25155594.txt,january,O
25155594.txt,2013,O
25155594.txt,evaluate,O
25155594.txt,lung,O
25155594.txt,kidney,O
25155594.txt,transplant,O
25155594.txt,patient,O
25155594.txt,cystic,O
25155594.txt,fibrosis,O
25155594.txt,know,O
25155594.txt,develop,O
25155594.txt,chronic,O
25155594.txt,lung,O
25155594.txt,infection,O
25155594.txt,adapt,O
25155594.txt,time,O
25155594.txt,unique,O
25155594.txt,anatomic,O
25155594.txt,niche,O
25155594.txt,14,O
25155594.txt,15,O
25155594.txt,complicated,O
25155594.txt,medical,O
25155594.txt,history,O
25155594.txt,include,O
25155594.txt,pancreatic,B-DISEASE
25155594.txt,insufficiency,I-DISEASE
25155594.txt,liver,O
25155594.txt,transplantation,O
25155594.txt,2004,O
25155594.txt,steroidinduced,O
25155594.txt,diabetes,B-DISEASE
25155594.txt,endstage,O
25155594.txt,renal,O
25155594.txt,disease,O
25155594.txt,testicular,B-DISEASE
25155594.txt,cancer,I-DISEASE
25155594.txt,long,O
25155594.txt,history,O
25155594.txt,respiratory,O
25155594.txt,infection,O
25155594.txt,multidrugresistant,O
25155594.txt,bacteria,O
25155594.txt,include,O
25155594.txt,mrsa,B-DISEASE
25155594.txt,treat,O
25155594.txt,ceftaroline,O
25155594.txt,outside,O
25155594.txt,hospital,O
25155594.txt,immediately,O
25155594.txt,prior,O
25155594.txt,transfer,O
25155594.txt,houston,O
25155594.txt,methodist,O
25155594.txt,hospital,O
25155594.txt,patient,O
25155594.txt,periodically,O
25155594.txt,hospitalize,O
25155594.txt,january,O
25155594.txt,july,O
25155594.txt,2013,O
25155594.txt,treat,O
25155594.txt,recurrent,O
25155594.txt,respiratory,O
25155594.txt,catheterrelate,O
25155594.txt,infection,O
25155594.txt,cause,O
25155594.txt,mrsa,O
25155594.txt,multidrugresistant,O
25155594.txt,pseudomonas,O
25155594.txt,aeruginosa,O
25155594.txt,antibiotic,O
25155594.txt,exposure,O
25155594.txt,include,O
25155594.txt,long,O
25155594.txt,treatment,O
25155594.txt,course,O
25155594.txt,agent,O
25155594.txt,include,O
25155594.txt,meropenem,O
25155594.txt,ceftazidime,O
25155594.txt,doxycycline,O
25155594.txt,vancomycin,O
25155594.txt,linezolid,O
25155594.txt,cefepime,O
25155594.txt,ciprofloxacin,O
25155594.txt,inhaled,O
25155594.txt,systemic,O
25155594.txt,colistin,O
25155594.txt,tobramycin,O
25155594.txt,shortly,O
25155594.txt,readmitte,O
25155594.txt,hospital,O
25155594.txt,june,O
25155594.txt,2013,O
25155594.txt,mrsa,O
25155594.txt,grow,O
25155594.txt,culture,O
25155594.txt,blood,O
25155594.txt,respiratory,O
25155594.txt,specimen,O
25155594.txt,isolate,O
25155594.txt,resistant,O
25155594.txt,clindamycin,O
25155594.txt,linezolid,O
25155594.txt,oxacillin,O
25155594.txt,trimethoprimsulfamethoxazole,O
25155594.txt,susceptible,O
25155594.txt,minocycline,O
25155594.txt,rifampin,O
25155594.txt,vancomycin,O
25155594.txt,blood,O
25155594.txt,isolate,O
25155594.txt,grow,O
25155594.txt,confluently,O
25155594.txt,ceftaroline,O
25155594.txt,et,O
25155594.txt,strip,O
25155594.txt,yield,O
25155594.txt,mic,O
25155594.txt,32,O
25155594.txt,mgliter,O
25155594.txt,additional,O
25155594.txt,s,O
25155594.txt,aureus,O
25155594.txt,respiratory,O
25155594.txt,tract,O
25155594.txt,isolate,O
25155594.txt,available,O
25155594.txt,study,O
25155594.txt,mrsa,O
25155594.txt,isolate,O
25155594.txt,patient,O
25155594.txt,smallcolonyvariant,O
25155594.txt,scv,O
25155594.txt,phenotype,O
25210224.txt,7yearold,O
25210224.txt,boy,B-SEX
25210224.txt,goldenhar,B-DISEASE
25210224.txt,syndrome,I-DISEASE
25210224.txt,postnatal,O
25210224.txt,genetic,O
25210224.txt,diagnosis,O
25210224.txt,refer,O
25210224.txt,department,O
25210224.txt,radiology,O
25210224.txt,imaging,O
25210224.txt,study,O
25210224.txt,temporal,O
25210224.txt,bone,O
25210224.txt,patient,O
25210224.txt,undergo,O
25210224.txt,3dct,O
25210224.txt,scan,O
25210224.txt,brilliance,O
25210224.txt,ct64channel,O
25210224.txt,philips,O
25210224.txt,medical,O
25210224.txt,system,O
25210224.txt,amsterdam,O
25210224.txt,netherlands,O
25210224.txt,employ,O
25210224.txt,protocol,O
25210224.txt,generate,O
25210224.txt,120,O
25210224.txt,kv,O
25210224.txt,current,O
25210224.txt,150,O
25210224.txt,ma,O
25210224.txt,slice,O
25210224.txt,thickness,O
25210224.txt,image,O
25210224.txt,1,O
25210224.txt,mm,O
25210224.txt,05,O
25210224.txt,mm,O
25210224.txt,increment,O
25210224.txt,image,O
25210224.txt,dicom,O
25210224.txt,format,O
25210224.txt,process,O
25210224.txt,pc,O
25210224.txt,commercial,O
25210224.txt,software,O
25210224.txt,obtain,O
25210224.txt,threedimensional,O
25210224.txt,reconstruction,O
25210224.txt,skeletal,O
25210224.txt,structure,O
25210224.txt,3dimensional,O
25210224.txt,reconstruction,O
25210224.txt,skin,O
25210224.txt,plan,O
25210224.txt,show,O
25210224.txt,hypoplasia,B-DISEASE
25210224.txt,auricle,O
25210224.txt,right,O
25210224.txt,consist,O
25210224.txt,simple,O
25210224.txt,dysmorphic,B-SYMPTOMS
25210224.txt,rough,I-SYMPTOMS
25210224.txt,left,O
25210224.txt,auricle,O
25210224.txt,regular,O
25210224.txt,dimension,O
25210224.txt,morphology,O
25210224.txt,atresia,B-DISEASE
25210224.txt,right,O
25210224.txt,auditory,O
25210224.txt,conduit,O
25210224.txt,normal,O
25210224.txt,left,O
25210224.txt,auditory,O
25210224.txt,conduit,O
25210224.txt,observe,O
25210224.txt,upper,O
25210224.txt,image,O
25210224.txt,show,O
25210224.txt,partial,O
25210224.txt,ossification,O
25210224.txt,cranium,O
25210224.txt,typical,O
25210224.txt,paediatric,O
25210224.txt,age,O
25210224.txt,description,O
25210224.txt,profile,O
25210224.txt,typical,O
25210224.txt,ii,O
25210224.txt,class,O
25210224.txt,convex,O
25210224.txt,profile,O
25210224.txt,interposition,O
25210224.txt,inferior,O
25210224.txt,lip,O
25210224.txt,reduce,O
25210224.txt,neckchin,O
25210224.txt,anglefig1,O
25210224.txt,skeletal,O
25210224.txt,study,O
25210224.txt,mandibular,O
25210224.txt,condyle,O
25210224.txt,ramus,O
25210224.txt,corpus,O
25210224.txt,short,O
25210224.txt,affected,O
25210224.txt,tilting,O
25210224.txt,oral,O
25210224.txt,rhyme,O
25210224.txt,occlusal,O
25210224.txt,plane,O
25210224.txt,mandibular,O
25210224.txt,plane,O
25210224.txt,evident,O
25210224.txt,number,O
25210224.txt,form,O
25210224.txt,abnormality,O
25210224.txt,find,O
25210224.txt,mixed,O
25210224.txt,dentition,O
25210224.txt,mandibular,O
25210224.txt,condyle,O
25210224.txt,temporomandibular,O
25210224.txt,joint,O
25210224.txt,asymmetric,O
25210224.txt,particular,O
25210224.txt,right,O
25210224.txt,condyle,O
25210224.txt,deform,O
25210224.txt,short,O
25210224.txt,wide,O
25210224.txt,mandibular,O
25210224.txt,condyle,O
25210224.txt,dimension,O
25210224.txt,11,O
25210224.txt,  ,O
25210224.txt,7,O
25210224.txt,mm,O
25210224.txt,right,O
25210224.txt,14,O
25210224.txt,  ,O
25210224.txt,7,O
25210224.txt,mm,O
25210224.txt,leave,O
25210224.txt,3dimensional,O
25210224.txt,reconstruction,O
25210224.txt,skeleton,O
25210224.txt,plane,O
25210224.txt,show,O
25210224.txt,different,O
25210224.txt,morphology,O
25210224.txt,right,O
25210224.txt,leave,O
25210224.txt,hemimandibula,O
25210224.txt,mandibular,O
25210224.txt,3dimensional,O
25210224.txt,reconstruction,O
25210224.txt,show,O
25210224.txt,detail,O
25210224.txt,shift,O
25210224.txt,medial,O
25210224.txt,axis,O
25210224.txt,hypoplastic,B-DISEASE
25210224.txt,right,O
25210224.txt,asymmetry,O
25210224.txt,right,O
25210224.txt,mandibular,O
25210224.txt,condyle,O
25210224.txt,appear,O
25210224.txt,dysmorphic,O
25210224.txt,short,O
25210224.txt,wide,O
25210224.txt,axial,O
25210224.txt,coronal,O
25210224.txt,scansion,O
25210224.txt,figs2,O
25210224.txt,3,O
25210224.txt,study,O
25210224.txt,temporal,O
25210224.txt,bone,O
25210224.txt,show,O
25210224.txt,right,O
25210224.txt,external,O
25210224.txt,auditory,O
25210224.txt,canal,O
25210224.txt,atresia,O
25210224.txt,hypoplasia,O
25210224.txt,tympanic,O
25210224.txt,cavity,O
25210224.txt,pneumatize,O
25210224.txt,occupy,O
25210224.txt,dense,O
25210224.txt,material,O
25210224.txt,soft,O
25210224.txt,part,O
25210224.txt,pneumatization,B-DISEASE
25210224.txt,present,O
25210224.txt,right,O
25210224.txt,mastoid,O
25210224.txt,cell,O
25210224.txt,leave,O
25210224.txt,external,O
25210224.txt,auditory,O
25210224.txt,canal,O
25210224.txt,dimension,O
25210224.txt,morphology,O
25210224.txt,normal,O
25210224.txt,left,O
25210224.txt,tympanic,O
25210224.txt,cavity,O
25210224.txt,normally,O
25210224.txt,form,O
25210224.txt,totally,O
25210224.txt,occupy,O
25210224.txt,dense,O
25210224.txt,material,O
25210224.txt,soft,O
25210224.txt,tissue,O
25210224.txt,right,O
25210224.txt,leave,O
25210224.txt,ear,O
25210224.txt,present,O
25210224.txt,minor,O
25210224.txt,hypoplasia,O
25210224.txt,auricle,O
25210224.txt,bone,O
25210224.txt,right,O
25210224.txt,agreement,O
25210224.txt,resolution,O
25210224.txt,instrument,O
25210224.txt,normal,O
25210224.txt,representation,O
25210224.txt,malleus,O
25210224.txt,head,O
25210224.txt,articulate,O
25210224.txt,dysmorphic,O
25210224.txt,rough,O
25210224.txt,deform,O
25210224.txt,incus,O
25210224.txt,observe,O
25210224.txt,impossible,O
25210224.txt,staple,O
25210224.txt,left,O
25210224.txt,malleus,O
25210224.txt,incus,O
25210224.txt,visible,O
25210224.txt,appear,O
25210224.txt,articulate,O
25210224.txt,abnormal,O
25210224.txt,manner,O
25210224.txt,reduce,O
25210224.txt,contact,O
25210224.txt,surface,O
25210224.txt,staple,O
25210224.txt,difficult,O
25210224.txt,observe,O
25210224.txt,regular,O
25210224.txt,morphology,O
25210224.txt,dimension,O
25210224.txt,morphology,O
25210224.txt,cochlea,O
25210224.txt,semicircular,O
25210224.txt,canal,O
25210224.txt,vestibulum,O
25210224.txt,utriculum,O
25210224.txt,unaltered,O
25210224.txt,figs47,O
25210224.txt,conclusion,O
25210224.txt,3dct,O
25210224.txt,valuation,O
25210224.txt,young,O
25210224.txt,patient,O
25210224.txt,observe,O
25210224.txt,asymmetry,O
25210224.txt,condyle,O
25210224.txt,particular,O
25210224.txt,right,O
25210224.txt,condyle,O
25210224.txt,dysmorphic,O
25210224.txt,short,O
25210224.txt,wide,O
25210224.txt,auricle,O
25210224.txt,right,O
25210224.txt,external,O
25210224.txt,ear,O
25210224.txt,hypoplastic,O
25210224.txt,dysmorphic,O
25210224.txt,rough,O
25210224.txt,present,O
25210224.txt,right,O
25210224.txt,middle,O
25210224.txt,ear,O
25210224.txt,hypoplastic,O
25210224.txt,tympanic,O
25210224.txt,cavity,O
25210224.txt,right,O
25210224.txt,internal,O
25210224.txt,ear,O
25210224.txt,atresic,B-DISEASE
25210224.txt,auditory,O
25210224.txt,conduit,O
25246819.txt,19yearold,O
25246819.txt,woman,B-SEX
25246819.txt,present,O
25246819.txt,lump,B-SYMPTOMS
25246819.txt,right,O
25246819.txt,breast,O
25246819.txt,macrocephaly,B-DISEASE
25246819.txt,milimetric,O
25246819.txt,papule,O
25246819.txt,tongue,O
25246819.txt,give,O
25246819.txt,cobble,O
25246819.txt,stone,O
25246819.txt,appearance,O
25246819.txt,breast,O
25246819.txt,ultrasonography,O
25246819.txt,show,O
25246819.txt,circumscribe,O
25246819.txt,oval,O
25246819.txt,masse,O
25246819.txt,breast,O
25246819.txt,usguided,O
25246819.txt,core,O
25246819.txt,biopsy,O
25246819.txt,perform,O
25246819.txt,palpable,O
25246819.txt,masse,O
25246819.txt,confirm,O
25246819.txt,juvenile,O
25246819.txt,fibroadenoma,B-DISEASE
25246819.txt,biopsy,O
25246819.txt,breast,O
25246819.txt,followup,O
25246819.txt,6,O
25246819.txt,12,O
25246819.txt,month,O
25246819.txt,3,O
25246819.txt,year,O
25246819.txt,surveillance,O
25246819.txt,period,O
25246819.txt,core,O
25246819.txt,biopsy,O
25246819.txt,perform,O
25246819.txt,time,O
25246819.txt,follow,O
25246819.txt,usguided,O
25246819.txt,vacuumassisted,O
25246819.txt,core,O
25246819.txt,needle,O
25246819.txt,excision,O
25246819.txt,surgical,O
25246819.txt,excision,O
25246819.txt,lesion,O
25246819.txt,increase,O
25246819.txt,size,O
25246819.txt,pathologic,O
25246819.txt,result,O
25246819.txt,fibroadenoma,O
25246819.txt,tubular,B-DISEASE
25246819.txt,adenoma,I-DISEASE
25246819.txt,atypical,B-DISEASE
25246819.txt,ductal,I-DISEASE
25246819.txt,hyperplasia,I-DISEASE
25246819.txt,adh,B-DISEASE
25246819.txt,involve,O
25246819.txt,fibroadenoma,O
25246819.txt,age,O
25246819.txt,19,O
25246819.txt,year,O
25246819.txt,patient,O
25246819.txt,undergo,O
25246819.txt,neck,O
25246819.txt,palpable,O
25246819.txt,mass,B-DISEASE
25246819.txt,left,O
25246819.txt,neck,O
25246819.txt,indeterminate,O
25246819.txt,nodule,O
25246819.txt,reveal,O
25246819.txt,thyroid,O
25246819.txt,gland,O
25246819.txt,followup,O
25246819.txt,reveal,O
25246819.txt,nodule,O
25246819.txt,increase,O
25246819.txt,size,O
25246819.txt,patient,O
25246819.txt,undergo,O
25246819.txt,total,O
25246819.txt,thyroidectomy,O
25246819.txt,pathologic,O
25246819.txt,result,O
25246819.txt,reveal,O
25246819.txt,invasive,O
25246819.txt,follicular,B-DISEASE
25246819.txt,carcinoma,B-DISEASE
25246819.txt,left,O
25246819.txt,thyroid,O
25246819.txt,follicular,B-DISEASE
25246819.txt,adenoma,I-DISEASE
25246819.txt,right,O
25246819.txt,thyroid,O
25246819.txt,fig1a,O
25246819.txt,age,O
25246819.txt,21,O
25246819.txt,year,O
25246819.txt,visit,O
25246819.txt,hospital,O
25246819.txt,swelling,B-SYMPTOMS
25246819.txt,left,O
25246819.txt,cheek,O
25246819.txt,head,O
25246819.txt,neck,O
25246819.txt,ct,O
25246819.txt,scan,O
25246819.txt,reveal,O
25246819.txt,vascular,O
25246819.txt,mass,O
25246819.txt,left,O
25246819.txt,parotid,O
25246819.txt,gland,O
25246819.txt,extend,O
25246819.txt,left,O
25246819.txt,forehead,O
25246819.txt,external,O
25246819.txt,carotid,O
25246819.txt,angiography,O
25246819.txt,confirm,O
25246819.txt,diagnosis,O
25246819.txt,avm,B-DISEASE
25246819.txt,feeder,O
25246819.txt,vessel,O
25246819.txt,arise,O
